index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.184913	 0.000000	-22.523834	 0.000000	22.523834	 3.141593
  1	  0	  1	  0	 0.095099	 0.147861	11.583758	18.010590	21.414126	 0.999242
  2	  0	 -1	  0	 0.095099	-0.147861	11.583758	-18.010590	21.414126	-0.999242
  3	  1	  0	  0	 0.078233	-0.063111	 9.529385	-7.687410	12.243588	-0.678816
  4	 -1	  0	  0	 0.078233	 0.063111	 9.529385	 7.687410	12.243588	 0.678816
  5	  0	 -2	  0	 0.100603	-0.027495	12.254194	-3.349135	12.703621	-0.266790
  6	  1	 -1	  0	-0.094798	-0.014354	-11.547131	-1.748436	11.678752	-2.991317
  7	 -1	 -1	  0	-0.058133	-0.022445	-7.081064	-2.733915	 7.590505	-2.773137
  8	  0	  2	  0	 0.100603	 0.027495	12.254194	 3.349135	12.703621	 0.266790
  9	  1	  1	  0	-0.058133	 0.022445	-7.081064	 2.733915	 7.590505	 2.773137
 10	 -1	  1	  0	-0.094798	 0.014354	-11.547131	 1.748436	11.678752	 2.991317
 11	 -2	  0	  0	 0.063418	-0.026316	 7.724852	-3.205541	 8.363542	-0.393340
 12	  2	  0	  0	 0.063418	 0.026316	 7.724852	 3.205541	 8.363542	 0.393340
