index	beams	T	ik_x	ik_y	thetaX_mrad	thetaY_mrad
0	5	29.1117	-12	0	-70.00000	 0.00000
1	5	29.1082	-11	-4	-64.16667	-23.33333
2	5	29.1047	-11	-3	-64.16667	-17.50000
3	5	29.1022	-11	-2	-64.16667	-11.66667
4	5	29.1008	-11	-1	-64.16667	-5.83333
5	5	29.1003	-11	0	-64.16667	 0.00000
6	5	29.1008	-11	1	-64.16667	 5.83333
7	5	29.1022	-11	2	-64.16667	11.66667
8	5	29.1047	-11	3	-64.16667	17.50000
9	5	29.1082	-11	4	-64.16667	23.33333
10	5	29.1077	-10	-6	-58.33333	-35.00000
11	5	29.1023	-10	-5	-58.33333	-29.16667
12	5	29.0978	-10	-4	-58.33333	-23.33333
13	5	29.0943	-10	-3	-58.33333	-17.50000
14	5	29.0918	-10	-2	-58.33333	-11.66667
15	5	29.0903	-10	-1	-58.33333	-5.83333
16	5	29.0898	-10	0	-58.33333	 0.00000
17	5	29.0903	-10	1	-58.33333	 5.83333
18	5	29.0918	-10	2	-58.33333	11.66667
19	5	29.0943	-10	3	-58.33333	17.50000
20	5	29.0978	-10	4	-58.33333	23.33333
21	5	29.1023	-10	5	-58.33333	29.16667
22	5	29.1077	-10	6	-58.33333	35.00000
23	5	29.1048	-9	-7	-52.50000	-40.83333
24	5	29.0983	-9	-6	-52.50000	-35.00000
25	5	29.0928	-9	-5	-52.50000	-29.16667
26	5	29.0884	-9	-4	-52.50000	-23.33333
27	5	29.0849	-9	-3	-52.50000	-17.50000
28	5	29.0824	-9	-2	-52.50000	-11.66667
29	5	29.0809	-9	-1	-52.50000	-5.83333
30	5	29.0804	-9	0	-52.50000	 0.00000
31	5	29.0809	-9	1	-52.50000	 5.83333
32	5	29.0824	-9	2	-52.50000	11.66667
33	5	29.0849	-9	3	-52.50000	17.50000
34	5	29.0884	-9	4	-52.50000	23.33333
35	5	29.0928	-9	5	-52.50000	29.16667
36	5	29.0983	-9	6	-52.50000	35.00000
37	5	29.1048	-9	7	-52.50000	40.83333
38	5	29.1038	-8	-8	-46.66667	-46.66667
39	5	29.0963	-8	-7	-46.66667	-40.83333
40	5	29.0899	-8	-6	-46.66667	-35.00000
41	5	29.0844	-8	-5	-46.66667	-29.16667
