index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.050388	 0.000000	-6.137606	 0.000000	 6.137606	 3.141593
  1	  0	  1	  0	 0.027310	 0.147316	 3.326542	17.944181	18.249918	 1.387494
  2	  0	 -1	  0	 0.027310	-0.147316	 3.326542	-17.944181	18.249918	-1.387494
  3	  1	  0	  0	-0.028436	-0.166747	-3.463698	-20.311084	20.604304	-1.739704
  4	 -1	  0	  0	-0.028436	 0.166747	-3.463698	20.311084	20.604304	 1.739704
  5	  0	 -2	  0	-0.031008	-0.136132	-3.777052	-16.581855	17.006588	-1.794757
  6	  1	 -1	  0	 0.088913	 0.106866	10.830276	13.017098	16.933391	 0.876843
  7	 -1	 -1	  0	 0.028667	-0.045093	 3.491809	-5.492612	 6.508573	-1.004519
  8	  0	  2	  0	-0.031008	 0.136132	-3.777052	16.581855	17.006588	 1.794757
  9	  1	  1	  0	 0.028667	 0.045093	 3.491809	 5.492612	 6.508573	 1.004519
 10	 -1	  1	  0	 0.088913	-0.106866	10.830276	-13.017098	16.933391	-0.876843
 11	 -2	  0	  0	 0.059099	-0.057320	 7.198679	-6.982003	10.028427	-0.770120
 12	  2	  0	  0	 0.059099	 0.057320	 7.198679	 6.982003	10.028427	 0.770120
