index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.050992	 0.000000	-6.211223	 0.000000	 6.211223	 3.141593
  1	  0	  1	  0	 0.006855	 0.025543	 0.835003	 3.111313	 3.221413	 1.308599
  2	  0	 -1	  0	 0.006855	-0.025543	 0.835003	-3.111313	 3.221413	-1.308599
  3	  1	  0	  0	 0.008581	 0.010695	 1.045224	 1.302781	 1.670249	 0.894653
  4	 -1	  0	  0	 0.008581	-0.010695	 1.045224	-1.302781	 1.670249	-0.894653
  5	  0	 -2	  0	 0.128479	-0.070174	15.649694	-8.547679	17.831874	-0.499912
  6	  1	 -1	  0	-0.035498	-0.115388	-4.323906	-14.055095	14.705164	-1.869247
  7	 -1	 -1	  0	 0.104405	-0.023346	12.717357	-2.843669	13.031409	-0.219987
  8	  0	  2	  0	 0.128479	 0.070174	15.649694	 8.547679	17.831874	 0.499912
  9	  1	  1	  0	 0.104405	 0.023346	12.717357	 2.843669	13.031409	 0.219987
 10	 -1	  1	  0	-0.035498	 0.115388	-4.323906	14.055095	14.705164	 1.869247
 11	 -2	  0	  0	 0.026131	-0.016745	 3.182915	-2.039701	 3.780388	-0.569900
 12	  2	  0	  0	 0.026131	 0.016745	 3.182915	 2.039701	 3.780388	 0.569900
