index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.105583	 0.000000	-12.860784	 0.000000	12.860784	 3.141593
  1	  0	  1	  0	 0.113048	 0.071107	13.770104	 8.661330	16.267588	 0.561467
  2	  0	 -1	  0	 0.113048	-0.071107	13.770104	-8.661330	16.267588	-0.561467
  3	  1	  0	  0	-0.079867	-0.009015	-9.728370	-1.098139	 9.790153	-3.029188
  4	 -1	  0	  0	-0.079867	 0.009015	-9.728370	 1.098139	 9.790153	 3.029188
  5	  0	 -2	  0	 0.052790	 0.033588	 6.430259	 4.091321	 7.621492	 0.566656
  6	  1	 -1	  0	-0.003035	 0.018901	-0.369685	 2.302325	 2.331816	 1.730008
  7	 -1	 -1	  0	-0.171579	 0.134273	-20.899621	16.355526	26.538602	 2.477567
  8	  0	  2	  0	 0.052790	-0.033588	 6.430259	-4.091321	 7.621492	-0.566656
  9	  1	  1	  0	-0.171579	-0.134273	-20.899621	-16.355526	26.538602	-2.477567
 10	 -1	  1	  0	-0.003035	-0.018901	-0.369685	-2.302325	 2.331816	-1.730008
 11	 -2	  0	  0	-0.091178	 0.132596	-11.106170	16.151165	19.601202	 2.173178
 12	  2	  0	  0	-0.091178	-0.132596	-11.106170	-16.151165	19.601202	-2.173178
