index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.058238	 0.000000	-7.093810	 0.000000	 7.093810	 3.141593
  1	  0	  1	  0	 0.058063	 0.108865	 7.072516	13.260571	15.028747	 1.080827
  2	  0	 -1	  0	 0.058063	-0.108865	 7.072516	-13.260571	15.028747	-1.080827
  3	  1	  0	  0	-0.006875	-0.004094	-0.837463	-0.498638	 0.974671	-2.604551
  4	 -1	  0	  0	-0.006875	 0.004094	-0.837463	 0.498638	 0.974671	 2.604551
  5	  0	 -2	  0	 0.136554	-0.104733	16.633346	-12.757243	20.962239	-0.654272
  6	  1	 -1	  0	-0.106998	-0.118169	-13.033170	-14.393824	19.417665	-2.306625
  7	 -1	 -1	  0	-0.135947	 0.076723	-16.559359	 9.345425	19.014451	 2.627792
  8	  0	  2	  0	 0.136554	 0.104733	16.633346	12.757243	20.962239	 0.654272
  9	  1	  1	  0	-0.135947	-0.076723	-16.559359	-9.345425	19.014451	-2.627792
 10	 -1	  1	  0	-0.106998	 0.118169	-13.033170	14.393824	19.417665	 2.306625
 11	 -2	  0	  0	 0.037708	-0.008116	 4.593179	-0.988637	 4.698372	-0.212006
 12	  2	  0	  0	 0.037708	 0.008116	 4.593179	 0.988637	 4.698372	 0.212006
