index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.126974	 0.000000	-15.466403	 0.000000	15.466403	 3.141593
  1	  0	  1	  0	-0.114647	 0.020789	-13.964882	 2.532257	14.192613	 2.962211
  2	  0	 -1	  0	-0.114647	-0.020789	-13.964882	-2.532257	14.192613	-2.962211
  3	  1	  0	  0	 0.091536	 0.049085	11.149778	 5.978953	12.651697	 0.492217
  4	 -1	  0	  0	 0.091536	-0.049085	11.149778	-5.978953	12.651697	-0.492217
  5	  0	 -2	  0	 0.027319	 0.090675	 3.327642	11.044911	11.535305	 1.278163
  6	  1	 -1	  0	-0.076825	 0.121562	-9.357915	14.807177	17.516366	 2.134403
  7	 -1	 -1	  0	 0.027629	-0.056815	 3.365401	-6.920471	 7.695378	-1.118171
  8	  0	  2	  0	 0.027319	-0.090675	 3.327642	-11.044911	11.535305	-1.278163
  9	  1	  1	  0	 0.027629	 0.056815	 3.365401	 6.920471	 7.695378	 1.118171
 10	 -1	  1	  0	-0.076825	-0.121562	-9.357915	-14.807177	17.516366	-2.134403
 11	 -2	  0	  0	-0.167869	-0.051487	-20.447701	-6.271505	21.387853	-2.843992
 12	  2	  0	  0	-0.167869	 0.051487	-20.447701	 6.271505	21.387853	 2.843992
