index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.117549	 0.000000	-14.318391	 0.000000	14.318391	 3.141593
  1	  0	  1	  0	-0.067911	 0.049783	-8.272016	 6.063951	10.256595	 2.509016
  2	  0	 -1	  0	-0.067911	-0.049783	-8.272016	-6.063951	10.256595	-2.509016
  3	  1	  0	  0	-0.035187	-0.052683	-4.286014	-6.417140	 7.716838	-2.159653
  4	 -1	  0	  0	-0.035187	 0.052683	-4.286014	 6.417140	 7.716838	 2.159653
  5	  0	 -2	  0	 0.020365	-0.054366	 2.480647	-6.622131	 7.071509	-1.212377
  6	  1	 -1	  0	 0.114439	-0.048938	13.939486	-5.961038	15.160582	-0.404102
  7	 -1	 -1	  0	-0.106318	 0.032318	-12.950367	 3.936580	13.535460	 2.846494
  8	  0	  2	  0	 0.020365	 0.054366	 2.480647	 6.622131	 7.071509	 1.212377
  9	  1	  1	  0	-0.106318	-0.032318	-12.950367	-3.936580	13.535460	-2.846494
 10	 -1	  1	  0	 0.114439	 0.048938	13.939486	 5.961038	15.160582	 0.404102
 11	 -2	  0	  0	-0.043042	 0.005345	-5.242820	 0.651073	 5.283092	 3.018041
 12	  2	  0	  0	-0.043042	-0.005345	-5.242820	-0.651073	 5.283092	-3.018041
