index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.009855	 0.000000	-1.200420	 0.000000	 1.200420	 3.141593
  1	  0	  1	  0	-0.031290	-0.065868	-3.811400	-8.023186	 8.882470	-2.014284
  2	  0	 -1	  0	-0.031290	 0.065868	-3.811400	 8.023186	 8.882470	 2.014284
  3	  1	  0	  0	 0.050005	 0.114181	 6.090943	13.908103	15.183376	 1.158015
  4	 -1	  0	  0	 0.050005	-0.114181	 6.090943	-13.908103	15.183376	-1.158015
  5	  0	 -2	  0	 0.005666	 0.094452	 0.690167	11.504938	11.525620	 1.510879
  6	  1	 -1	  0	-0.119930	 0.049056	-14.608412	 5.975392	15.783251	 2.753319
  7	 -1	 -1	  0	 0.045089	 0.061949	 5.492204	 7.545829	 9.332944	 0.941625
  8	  0	  2	  0	 0.005666	-0.094452	 0.690167	-11.504938	11.525620	-1.510879
  9	  1	  1	  0	 0.045089	-0.061949	 5.492204	-7.545829	 9.332944	-0.941625
 10	 -1	  1	  0	-0.119930	-0.049056	-14.608412	-5.975392	15.783251	-2.753319
 11	 -2	  0	  0	 0.006628	-0.039600	 0.807350	-4.823523	 4.890622	-1.404956
 12	  2	  0	  0	 0.006628	 0.039600	 0.807350	 4.823523	 4.890622	 1.404956
