index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.122088	 0.000000	-14.871201	 0.000000	14.871201	 3.141593
  1	  0	  1	  0	 0.112841	 0.052155	13.744893	 6.352827	15.142011	 0.432949
  2	  0	 -1	  0	 0.112841	-0.052155	13.744893	-6.352827	15.142011	-0.432949
  3	  1	  0	  0	 0.096374	 0.025415	11.739038	 3.095760	12.140376	 0.257845
  4	 -1	  0	  0	 0.096374	-0.025415	11.739038	-3.095760	12.140376	-0.257845
  5	  0	 -2	  0	-0.102876	-0.081100	-12.531133	-9.878637	15.956716	-2.474010
  6	  1	 -1	  0	 0.042113	 0.053087	 5.129664	 6.466411	 8.253965	 0.900167
  7	 -1	 -1	  0	 0.086939	 0.038125	10.589874	 4.643880	11.563350	 0.413267
  8	  0	  2	  0	-0.102876	 0.081100	-12.531133	 9.878637	15.956716	 2.474010
  9	  1	  1	  0	 0.086939	-0.038125	10.589874	-4.643880	11.563350	-0.413267
 10	 -1	  1	  0	 0.042113	-0.053087	 5.129664	-6.466411	 8.253965	-0.900167
 11	 -2	  0	  0	-0.023440	 0.102488	-2.855133	12.483873	12.806205	 1.795635
 12	  2	  0	  0	-0.023440	-0.102488	-2.855133	-12.483873	12.806205	-1.795635
