index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.159416	 0.000000	-19.418029	 0.000000	19.418029	 3.141593
  1	  0	  1	  0	-0.054530	-0.059658	-6.642148	-7.266787	 9.845015	-2.311315
  2	  0	 -1	  0	-0.054530	 0.059658	-6.642148	 7.266787	 9.845015	 2.311315
  3	  1	  0	  0	 0.107692	 0.057285	13.117675	 6.977777	14.858088	 0.488870
  4	 -1	  0	  0	 0.107692	-0.057285	13.117675	-6.977777	14.858088	-0.488870
  5	  0	 -2	  0	 0.003442	 0.094893	 0.419301	11.558744	11.566346	 1.534537
  6	  1	 -1	  0	 0.160403	-0.001256	19.538323	-0.152937	19.538922	-0.007827
  7	 -1	 -1	  0	-0.088540	 0.047970	-10.784888	 5.843083	12.266027	 2.645079
  8	  0	  2	  0	 0.003442	-0.094893	 0.419301	-11.558744	11.566346	-1.534537
  9	  1	  1	  0	-0.088540	-0.047970	-10.784888	-5.843083	12.266027	-2.645079
 10	 -1	  1	  0	 0.160403	 0.001256	19.538323	 0.152937	19.538922	 0.007827
 11	 -2	  0	  0	-0.019375	 0.097098	-2.359966	11.827240	12.060392	 1.767746
 12	  2	  0	  0	-0.019375	-0.097098	-2.359966	-11.827240	12.060392	-1.767746
