index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.036492	 0.000000	-4.444942	 0.000000	 4.444942	 3.141593
  1	  0	  1	  0	-0.145275	-0.019569	-17.695614	-2.383618	17.855430	-3.007698
  2	  0	 -1	  0	-0.145275	 0.019569	-17.695614	 2.383618	17.855430	 3.007698
  3	  1	  0	  0	-0.066407	-0.043329	-8.088850	-5.277851	 9.658426	-2.563473
  4	 -1	  0	  0	-0.066407	 0.043329	-8.088850	 5.277851	 9.658426	 2.563473
  5	  0	 -2	  0	-0.056262	 0.034159	-6.853132	 4.160833	 8.017353	 2.595937
  6	  1	 -1	  0	-0.100476	-0.052254	-12.238736	-6.364993	13.794919	-2.662019
  7	 -1	 -1	  0	-0.029259	-0.099161	-3.563983	-12.078515	12.593351	-1.857722
  8	  0	  2	  0	-0.056262	-0.034159	-6.853132	-4.160833	 8.017353	-2.595937
  9	  1	  1	  0	-0.029259	 0.099161	-3.563983	12.078515	12.593351	 1.857722
 10	 -1	  1	  0	-0.100476	 0.052254	-12.238736	 6.364993	13.794919	 2.662019
 11	 -2	  0	  0	 0.003897	 0.002110	 0.474644	 0.256976	 0.539744	 0.496223
 12	  2	  0	  0	 0.003897	-0.002110	 0.474644	-0.256976	 0.539744	-0.496223
