index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.123270	 0.000000	-15.015276	 0.000000	15.015276	 3.141593
  1	  0	  1	  0	-0.120690	 0.082134	-14.701008	10.004484	17.782276	 2.544053
  2	  0	 -1	  0	-0.120690	-0.082134	-14.701008	-10.004484	17.782276	-2.544053
  3	  1	  0	  0	 0.083650	 0.003731	10.189167	 0.454425	10.199296	 0.044569
  4	 -1	  0	  0	 0.083650	-0.003731	10.189167	-0.454425	10.199296	-0.044569
  5	  0	 -2	  0	 0.123164	-0.096810	15.002264	-11.792238	19.082055	-0.666165
  6	  1	 -1	  0	-0.018386	-0.100923	-2.239521	-12.293128	12.495457	-1.750997
  7	 -1	 -1	  0	-0.016007	-0.022436	-1.949788	-2.732889	 3.357136	-2.190494
  8	  0	  2	  0	 0.123164	 0.096810	15.002264	11.792238	19.082055	 0.666165
  9	  1	  1	  0	-0.016007	 0.022436	-1.949788	 2.732889	 3.357136	 2.190494
 10	 -1	  1	  0	-0.018386	 0.100923	-2.239521	12.293128	12.495457	 1.750997
 11	 -2	  0	  0	-0.129036	 0.050321	-15.717502	 6.129467	16.870396	 2.769756
 12	  2	  0	  0	-0.129036	-0.050321	-15.717502	-6.129467	16.870396	-2.769756
