index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.097299	 0.000000	-11.851758	 0.000000	11.851758	 3.141593
  1	  0	  1	  0	 0.016578	 0.165358	 2.019266	20.141918	20.242882	 1.470878
  2	  0	 -1	  0	 0.016578	-0.165358	 2.019266	-20.141918	20.242882	-1.470878
  3	  1	  0	  0	-0.073361	-0.002724	-8.935868	-0.331749	 8.942024	-3.104484
  4	 -1	  0	  0	-0.073361	 0.002724	-8.935868	 0.331749	 8.942024	 3.104484
  5	  0	 -2	  0	 0.069728	-0.023829	 8.493415	-2.902604	 8.975701	-0.329304
  6	  1	 -1	  0	 0.098169	 0.143524	11.957757	17.482258	21.180588	 0.970894
  7	 -1	 -1	  0	 0.006473	 0.014343	 0.788474	 1.747112	 1.916792	 1.146861
  8	  0	  2	  0	 0.069728	 0.023829	 8.493415	 2.902604	 8.975701	 0.329304
  9	  1	  1	  0	 0.006473	-0.014343	 0.788474	-1.747112	 1.916792	-1.146861
 10	 -1	  1	  0	 0.098169	-0.143524	11.957757	-17.482258	21.180588	-0.970894
 11	 -2	  0	  0	-0.030566	-0.002456	-3.723136	-0.299215	 3.735140	-3.061399
 12	  2	  0	  0	-0.030566	 0.002456	-3.723136	 0.299215	 3.735140	 3.061399
