index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.030556	 0.000000	-3.721953	 0.000000	 3.721953	 3.141593
  1	  0	  1	  0	-0.155182	 0.059168	-18.902290	 7.207134	20.229665	 2.777324
  2	  0	 -1	  0	-0.155182	-0.059168	-18.902290	-7.207134	20.229665	-2.777324
  3	  1	  0	  0	 0.015193	-0.011736	 1.850594	-1.429489	 2.338405	-0.657714
  4	 -1	  0	  0	 0.015193	 0.011736	 1.850594	 1.429489	 2.338405	 0.657714
  5	  0	 -2	  0	 0.124416	-0.052799	15.154851	-6.431272	16.463012	-0.401337
  6	  1	 -1	  0	 0.008980	 0.125345	 1.093796	15.268022	15.307152	 1.499279
  7	 -1	 -1	  0	-0.049102	-0.041286	-5.981038	-5.028949	 7.814291	-2.442455
  8	  0	  2	  0	 0.124416	 0.052799	15.154851	 6.431272	16.463012	 0.401337
  9	  1	  1	  0	-0.049102	 0.041286	-5.981038	 5.028949	 7.814291	 2.442455
 10	 -1	  1	  0	 0.008980	-0.125345	 1.093796	-15.268022	15.307152	-1.499279
 11	 -2	  0	  0	 0.010774	-0.018952	 1.312415	-2.308494	 2.655480	-1.053849
 12	  2	  0	  0	 0.010774	 0.018952	 1.312415	 2.308494	 2.655480	 1.053849
