index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.105704	 0.000000	-12.875513	 0.000000	12.875513	 3.141593
  1	  0	  1	  0	-0.058835	 0.066755	-7.166567	 8.131265	10.838688	 2.293217
  2	  0	 -1	  0	-0.058835	-0.066755	-7.166567	-8.131265	10.838688	-2.293217
  3	  1	  0	  0	 0.067991	 0.093562	 8.281832	11.396617	14.087995	 0.942380
  4	 -1	  0	  0	 0.067991	-0.093562	 8.281832	-11.396617	14.087995	-0.942380
  5	  0	 -2	  0	-0.041959	-0.094328	-5.110983	-11.489828	12.575305	-1.989340
  6	  1	 -1	  0	-0.019706	 0.053597	-2.400319	 6.528549	 6.955824	 1.923121
  7	 -1	 -1	  0	 0.084469	 0.054250	10.288929	 6.608097	12.228205	 0.570910
  8	  0	  2	  0	-0.041959	 0.094328	-5.110983	11.489828	12.575305	 1.989340
  9	  1	  1	  0	 0.084469	-0.054250	10.288929	-6.608097	12.228205	-0.570910
 10	 -1	  1	  0	-0.019706	-0.053597	-2.400319	-6.528549	 6.955824	-1.923121
 11	 -2	  0	  0	 0.031604	 0.033599	 3.849613	 4.092626	 5.618639	 0.815986
 12	  2	  0	  0	 0.031604	-0.033599	 3.849613	-4.092626	 5.618639	-0.815986
