index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.187086	 0.000000	-22.788446	 0.000000	22.788446	 3.141593
  1	  0	  1	  0	-0.046084	 0.051592	-5.613389	 6.284296	 8.426298	 2.299864
  2	  0	 -1	  0	-0.046084	-0.051592	-5.613389	-6.284296	 8.426298	-2.299864
  3	  1	  0	  0	-0.096393	 0.049516	-11.741418	 6.031483	13.199988	 2.667051
  4	 -1	  0	  0	-0.096393	-0.049516	-11.741418	-6.031483	13.199988	-2.667051
  5	  0	 -2	  0	-0.030426	-0.006693	-3.706115	-0.815290	 3.794731	-2.925057
  6	  1	 -1	  0	 0.143873	-0.084682	17.524798	-10.314856	20.335063	-0.531985
  7	 -1	 -1	  0	 0.058781	 0.010169	 7.160032	 1.238680	 7.266387	 0.171304
  8	  0	  2	  0	-0.030426	 0.006693	-3.706115	 0.815290	 3.794731	 2.925057
  9	  1	  1	  0	 0.058781	-0.010169	 7.160032	-1.238680	 7.266387	-0.171304
 10	 -1	  1	  0	 0.143873	 0.084682	17.524798	10.314856	20.335063	 0.531985
 11	 -2	  0	  0	 0.044664	-0.058196	 5.440435	-7.088754	 8.935814	-0.916205
 12	  2	  0	  0	 0.044664	 0.058196	 5.440435	 7.088754	 8.935814	 0.916205
