index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.085335	 0.000000	-10.394494	 0.000000	10.394494	 3.141593
  1	  0	  1	  0	 0.091703	-0.113387	11.170094	-13.811409	17.763052	-0.890738
  2	  0	 -1	  0	 0.091703	 0.113387	11.170094	13.811409	17.763052	 0.890738
  3	  1	  0	  0	 0.062042	 0.035017	 7.557207	 4.265290	 8.677792	 0.513832
  4	 -1	  0	  0	 0.062042	-0.035017	 7.557207	-4.265290	 8.677792	-0.513832
  5	  0	 -2	  0	-0.126086	-0.097271	-15.358184	-11.848353	19.397353	-2.484493
  6	  1	 -1	  0	-0.036909	 0.032423	-4.495761	 3.949328	 5.984067	 2.420809
  7	 -1	 -1	  0	 0.026690	-0.034716	 3.251086	-4.228639	 5.333943	-0.915355
  8	  0	  2	  0	-0.126086	 0.097271	-15.358184	11.848353	19.397353	 2.484493
  9	  1	  1	  0	 0.026690	 0.034716	 3.251086	 4.228639	 5.333943	 0.915355
 10	 -1	  1	  0	-0.036909	-0.032423	-4.495761	-3.949328	 5.984067	-2.420809
 11	 -2	  0	  0	 0.033793	-0.003341	 4.116189	-0.406981	 4.136259	-0.098553
 12	  2	  0	  0	 0.033793	 0.003341	 4.116189	 0.406981	 4.136259	 0.098553
