index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.108704	 0.000000	-13.240955	 0.000000	13.240955	 3.141593
  1	  0	  1	  0	 0.016183	-0.088649	 1.971153	-10.798170	10.976608	-1.390239
  2	  0	 -1	  0	 0.016183	 0.088649	 1.971153	10.798170	10.976608	 1.390239
  3	  1	  0	  0	-0.039186	 0.008359	-4.773198	 1.018182	 4.880586	 2.931430
  4	 -1	  0	  0	-0.039186	-0.008359	-4.773198	-1.018182	 4.880586	-2.931430
  5	  0	 -2	  0	 0.018277	 0.032070	 2.226255	 3.906383	 4.496225	 1.052802
  6	  1	 -1	  0	-0.073925	-0.019113	-9.004592	-2.328081	 9.300679	-2.888589
  7	 -1	 -1	  0	-0.079961	 0.066001	-9.739884	 8.039478	12.629274	 2.451544
  8	  0	  2	  0	 0.018277	-0.032070	 2.226255	-3.906383	 4.496225	-1.052802
  9	  1	  1	  0	-0.079961	-0.066001	-9.739884	-8.039478	12.629274	-2.451544
 10	 -1	  1	  0	-0.073925	 0.019113	-9.004592	 2.328081	 9.300679	 2.888589
 11	 -2	  0	  0	-0.143360	 0.111449	-17.462281	13.575353	22.118351	 2.480779
 12	  2	  0	  0	-0.143360	-0.111449	-17.462281	-13.575353	22.118351	-2.480779
