index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	 0.056142	 0.000000	 6.838490	 0.000000	 6.838490	 0.000000
  1	  0	  1	  0	-0.125134	-0.075857	-15.242273	-9.239923	17.824227	-2.596624
  2	  0	 -1	  0	-0.125134	 0.075857	-15.242273	 9.239923	17.824227	 2.596624
  3	  1	  0	  0	 0.028175	 0.090728	 3.431940	11.051410	11.572030	 1.269695
  4	 -1	  0	  0	 0.028175	-0.090728	 3.431940	-11.051410	11.572030	-1.269695
  5	  0	 -2	  0	 0.023603	-0.145059	 2.875021	-17.669314	17.901687	-1.409497
  6	  1	 -1	  0	-0.000021	-0.044219	-0.002512	-5.386160	 5.386161	-1.571263
  7	 -1	 -1	  0	 0.118648	 0.011366	14.452208	 1.384416	14.518365	 0.095501
  8	  0	  2	  0	 0.023603	 0.145059	 2.875021	17.669314	17.901687	 1.409497
  9	  1	  1	  0	 0.118648	-0.011366	14.452208	-1.384416	14.518365	-0.095501
 10	 -1	  1	  0	-0.000021	 0.044219	-0.002512	 5.386160	 5.386161	 1.571263
 11	 -2	  0	  0	 0.055952	 0.123965	 6.815333	15.099894	16.566700	 1.146821
 12	  2	  0	  0	 0.055952	-0.123965	 6.815333	-15.099894	16.566700	-1.146821
