index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.182473	 0.000000	-22.226606	 0.000000	22.226606	 3.141593
  1	  0	  1	  0	 0.029832	 0.009712	 3.633793	 1.183051	 3.821526	 0.314747
  2	  0	 -1	  0	 0.029832	-0.009712	 3.633793	-1.183051	 3.821526	-0.314747
  3	  1	  0	  0	 0.171927	-0.012084	20.941966	-1.471886	20.993627	-0.070169
  4	 -1	  0	  0	 0.171927	 0.012084	20.941966	 1.471886	20.993627	 0.070169
  5	  0	 -2	  0	-0.005770	 0.077280	-0.702862	 9.413310	 9.439514	 1.645325
  6	  1	 -1	  0	 0.091297	 0.072784	11.120712	 8.865692	14.222191	 0.673046
  7	 -1	 -1	  0	 0.010072	 0.016325	 1.226864	 1.988518	 2.336536	 1.017989
  8	  0	  2	  0	-0.005770	-0.077280	-0.702862	-9.413310	 9.439514	-1.645325
  9	  1	  1	  0	 0.010072	-0.016325	 1.226864	-1.988518	 2.336536	-1.017989
 10	 -1	  1	  0	 0.091297	-0.072784	11.120712	-8.865692	14.222191	-0.673046
 11	 -2	  0	  0	-0.056643	 0.039164	-6.899587	 4.770521	 8.388217	 2.536648
 12	  2	  0	  0	-0.056643	-0.039164	-6.899587	-4.770521	 8.388217	-2.536648
