index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	 0.036851	 0.000000	 4.488676	 0.000000	 4.488676	 0.000000
  1	  0	  1	  0	 0.034414	 0.065443	 4.191892	 7.971406	 9.006402	 1.086671
  2	  0	 -1	  0	 0.034414	-0.065443	 4.191892	-7.971406	 9.006402	-1.086671
  3	  1	  0	  0	-0.050618	 0.061908	-6.165683	 7.540823	 9.740619	 2.256202
  4	 -1	  0	  0	-0.050618	-0.061908	-6.165683	-7.540823	 9.740619	-2.256202
  5	  0	 -2	  0	 0.025833	-0.069316	 3.146714	-8.443225	 9.010541	-1.214051
  6	  1	 -1	  0	-0.018958	-0.029879	-2.309182	-3.639463	 4.310222	-2.136187
  7	 -1	 -1	  0	 0.101107	-0.045375	12.315561	-5.527004	13.498919	-0.421841
  8	  0	  2	  0	 0.025833	 0.069316	 3.146714	 8.443225	 9.010541	 1.214051
  9	  1	  1	  0	 0.101107	 0.045375	12.315561	 5.527004	13.498919	 0.421841
 10	 -1	  1	  0	-0.018958	 0.029879	-2.309182	 3.639463	 4.310222	 2.136187
 11	 -2	  0	  0	 0.018325	 0.037945	 2.232110	 4.622040	 5.132794	 1.120900
 12	  2	  0	  0	 0.018325	-0.037945	 2.232110	-4.622040	 5.132794	-1.120900
