index	beams	T	ik_x	ik_y	thetaX_mrad	thetaY_mrad
0	5	89.6555	-12	0	-70.00000	 0.00000
1	5	89.6449	-11	-4	-64.16667	-23.33333
2	5	89.6341	-11	-3	-64.16667	-17.50000
3	5	89.6265	-11	-2	-64.16667	-11.66667
4	5	89.6219	-11	-1	-64.16667	-5.83333
5	5	89.6204	-11	0	-64.16667	 0.00000
6	5	89.6219	-11	1	-64.16667	 5.83333
7	5	89.6265	-11	2	-64.16667	11.66667
8	5	89.6341	-11	3	-64.16667	17.50000
9	5	89.6449	-11	4	-64.16667	23.33333
10	5	89.6434	-10	-6	-58.33333	-35.00000
11	5	89.6265	-10	-5	-58.33333	-29.16667
12	5	89.6128	-10	-4	-58.33333	-23.33333
13	5	89.6021	-10	-3	-58.33333	-17.50000
14	5	89.5944	-10	-2	-58.33333	-11.66667
15	5	89.5898	-10	-1	-58.33333	-5.83333
16	5	89.5883	-10	0	-58.33333	 0.00000
17	5	89.5898	-10	1	-58.33333	 5.83333
18	5	89.5944	-10	2	-58.33333	11.66667
19	5	89.6021	-10	3	-58.33333	17.50000
20	5	89.6128	-10	4	-58.33333	23.33333
21	5	89.6265	-10	5	-58.33333	29.16667
22	5	89.6434	-10	6	-58.33333	35.00000
23	5	89.6342	-9	-7	-52.50000	-40.83333
24	5	89.6143	-9	-6	-52.50000	-35.00000
25	5	89.5975	-9	-5	-52.50000	-29.16667
26	5	89.5838	-9	-4	-52.50000	-23.33333
27	5	89.5731	-9	-3	-52.50000	-17.50000
28	5	89.5654	-9	-2	-52.50000	-11.66667
29	5	89.5608	-9	-1	-52.50000	-5.83333
30	5	89.5593	-9	0	-52.50000	 0.00000
31	5	89.5608	-9	1	-52.50000	 5.83333
32	5	89.5654	-9	2	-52.50000	11.66667
33	5	89.5731	-9	3	-52.50000	17.50000
34	5	89.5838	-9	4	-52.50000	23.33333
35	5	89.5975	-9	5	-52.50000	29.16667
36	5	89.6143	-9	6	-52.50000	35.00000
37	5	89.6342	-9	7	-52.50000	40.83333
38	5	89.6312	-8	-8	-46.66667	-46.66667
39	5	89.6083	-8	-7	-46.66667	-40.83333
