index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.177813	 0.000000	-21.658950	 0.000000	21.658950	 3.141593
  1	  0	  1	  0	 0.092983	-0.018599	11.326059	-2.265484	11.550412	-0.197419
  2	  0	 -1	  0	 0.092983	 0.018599	11.326059	 2.265484	11.550412	 0.197419
  3	  1	  0	  0	 0.042783	 0.115209	 5.211234	14.033277	14.969630	 1.215231
  4	 -1	  0	  0	 0.042783	-0.115209	 5.211234	-14.033277	14.969630	-1.215231
  5	  0	 -2	  0	 0.080465	 0.005014	 9.801271	 0.610729	 9.820281	 0.062231
  6	  1	 -1	  0	 0.008436	 0.041116	 1.027545	 5.008280	 5.112604	 1.368435
  7	 -1	 -1	  0	-0.037904	-0.016251	-4.616959	-1.979437	 5.023393	-2.736565
  8	  0	  2	  0	 0.080465	-0.005014	 9.801271	-0.610729	 9.820281	-0.062231
  9	  1	  1	  0	-0.037904	 0.016251	-4.616959	 1.979437	 5.023393	 2.736565
 10	 -1	  1	  0	 0.008436	-0.041116	 1.027545	-5.008280	 5.112604	-1.368435
 11	 -2	  0	  0	-0.055053	 0.022708	-6.705901	 2.765964	 7.253941	 2.750385
 12	  2	  0	  0	-0.055053	-0.022708	-6.705901	-2.765964	 7.253941	-2.750385
