index	  h	  k	  l	 Ug_real  	 Ug_imag  	Vg_real(V)	Vg_imag(V)	 |Vg|(V)   	phi(rad)
  0	  0	  0	  0	-0.166091	 0.000000	-20.231126	 0.000000	20.231126	 3.141593
  1	  0	  1	  0	-0.034478	-0.034126	-4.199742	-4.156835	 5.909070	-2.361329
  2	  0	 -1	  0	-0.034478	 0.034126	-4.199742	 4.156835	 5.909070	 2.361329
  3	  1	  0	  0	-0.128280	 0.096415	-15.625450	11.744084	19.546821	 2.497069
  4	 -1	  0	  0	-0.128280	-0.096415	-15.625450	-11.744084	19.546821	-2.497069
  5	  0	 -2	  0	 0.090516	 0.083846	11.025578	10.213060	15.028971	 0.747160
  6	  1	 -1	  0	 0.122944	 0.055111	14.975511	 6.712989	16.411281	 0.421410
  7	 -1	 -1	  0	 0.074706	-0.140365	 9.099779	-17.097481	19.368269	-1.081699
  8	  0	  2	  0	 0.090516	-0.083846	11.025578	-10.213060	15.028971	-0.747160
  9	  1	  1	  0	 0.074706	 0.140365	 9.099779	17.097481	19.368269	 1.081699
 10	 -1	  1	  0	 0.122944	-0.055111	14.975511	-6.712989	16.411281	-0.421410
 11	 -2	  0	  0	-0.111919	 0.063771	-13.632551	 7.767780	15.690279	 2.623678
 12	  2	  0	  0	-0.111919	-0.063771	-13.632551	-7.767780	15.690279	-2.623678
